SPP;Família;Gênero;país;Estado;Município;Longitude;Latitude;Referência
Pantala flavescens;Libellulidae;Pantala;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Pantala flavescens;Libellulidae;Pantala;Brasil;MS;;-51.0516;-19.2841;21696
Pantala flavescens;Libellulidae;Pantala;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Pantala flavescens;Libellulidae;Pantala;Brasil;MS;;-52.7938;-18.3563;21696
Pantala flavescens;Libellulidae;Pantala;Brasil;PE;Fernando de Noronha;-32.3667;-3.8;25608
Pantala flavescens;Libellulidae;Pantala;Brasil;PE;Fernando de Noronha;-32.3667;-3.8;25608
Pantala flavescens;Libellulidae;Pantala;Brasil;PE;Fernando de Noronha;-32.3667;-3.8;25608
Pantala flavescens;Libellulidae;Pantala;Brasil;SP;Ilha Seca;-51.508;-20.646;15473
Pantala flavescens;Libellulidae;Pantala;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Pantala flavescens;Libellulidae;Pantala;Brasil;AM;Manaus;-60.166;-3.133;11047
Pantala flavescens;Libellulidae;Pantala;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Pantala flavescens;Libellulidae;Pantala;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Pantala flavescens;Libellulidae;Pantala;Brasil;MS;;-51.0516;-19.2841;21696
Pantala flavescens;Libellulidae;Pantala;Brasil;SP;Ilha Seca;-51.508;-20.646;1739
Pantala flavescens;Libellulidae;Pantala;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Pantala flavescens;Libellulidae;Pantala;Brasil;SP;Promissão;-49.857;-21.535;15473
Pantala flavescens;Libellulidae;Pantala;Uruguai;URU;Los Chanchos;-56.6196;-30.58;23965
Pantala flavescens;Libellulidae;Pantala;Brasil;MS;Bodoquena;-56.715;-20.538;1739
Pantala flavescens;Libellulidae;Pantala;Brasil;ES;Regência;-39.824;-19.645;9608
Pantala flavescens;Libellulidae;Pantala;Brasil;MG;Lagoa Santa;-43.941;-19.534;17261
Pantala flavescens;Libellulidae;Pantala;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Pantala flavescens;Libellulidae;Pantala;Brasil;RJ;Ilha da Marambaia;-43.966;-23.066;14493
Pantala flavescens;Libellulidae;Pantala;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Pantala flavescens;Libellulidae;Pantala;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Pantala flavescens;Libellulidae;Pantala;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Pantala flavescens;Libellulidae;Pantala;Brasil;SP;Pirassununga;-47.033;-22.033;1593
Pantala flavescens;Libellulidae;Pantala;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Pantala hymenaea;Libellulidae;Pantala;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Perithemis bella;Libellulidae;Perithemis;Brasil;PA;Santarém;-54.7;-2.566;13665
Perithemis bella;Libellulidae;Perithemis;Brasil;PA;Santarém;-54.333;-2.9;13665
Perithemis bella;Libellulidae;Perithemis;Brasil;PA;Santarém;-54.7;-2.566;13655
Perithemis bella;Libellulidae;Perithemis;Brasil;PA;Santarém;-54.333;-2.9;13655
Perithemis capixaba;Libellulidae;Perithemis;Brasil;ES;Mutum Preto;-41.2333;-20.75;21744
Perithemis cornelia;Libellulidae;Perithemis;Brasil;AM;Tefé;-64.711;-3.354;13665
Perithemis cornelia;Libellulidae;Perithemis;Brasil;RO;Abunã;-65.365;-9.7;13665
Perithemis cornelia;Libellulidae;Perithemis;Brasil;RO;Abunã;-65.365;-9.7;22662
Perithemis domitia;Libellulidae;Perithemis;Brasil;SP;Ilha Seca;-51.508;-20.646;1739
Perithemis domitia;Libellulidae;Perithemis;Brasil;MT;Cuiabá;-56;-15.5;6653
Perithemis domitia;Libellulidae;Perithemis;Brasil;SP;Ilha Seca;-51.508;-20.646;15473
Perithemis electra;Libellulidae;Perithemis;Brasil;RO;Abunã;-65.365;-9.7;13665
Perithemis electra;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;1155
Perithemis electra;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;1802
Perithemis electra;Libellulidae;Perithemis;Brasil;ES;Conceição da Barra;-39.78;-18.593;1155
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RJ;Marambaia;-43.9761;-23.0608;20805
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RJ;Ilha Grande;-42.82;-22.92;14493
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RJ;Ilha Grande;-42.82;-22.92;14493
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;SP;Onda Verde;-49.38;-20.697;15473
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RJ;Araruama;-42.343;-22.872;14375
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RJ;Araruama;-42.343;-22.872;14375
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;ES;Santo Antonio;-40.8333;-20.6;14375
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RJ;Araruama;-42.343;-22.872;14375
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;14375
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;SP;Rio Claro;-47.597;-22.461;14375
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;DF;Brasília;-47.9;-15.85;14375
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;RS;Jaguarão;-53.375;-32.566;14375
Perithemis icteroptera;Libellulidae;Perithemis;Brasil;SP;Onda Verde;-49.38;-20.697;14375
Perithemis lais;Libellulidae;Perithemis;Brasil;AM;Manaus;-60.033;-3.033;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;PA;Barcarena;-48.7466;-1.5661;23798
Perithemis lais;Libellulidae;Perithemis;Brasil;RO;Vila Murtinho;-65.366;-10.4;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;AM;Parintins;-56.758;-2.733;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;AM;Tefé;-64.711;-3.354;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;RO;Porto Velho;-63.903;-8.761;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;AM;Coari;-65.022;-4.865;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;MS;;-53.1927;-19.0244;21696
Perithemis lais;Libellulidae;Perithemis;Brasil;MS;;-51.0516;-19.2841;21696
Perithemis lais;Libellulidae;Perithemis;Brasil;MS;;-51.8961;-19.5702;21696
Perithemis lais;Libellulidae;Perithemis;Brasil;MS;Bodoquena;-56.7527;-20.6947;23646
Perithemis lais;Libellulidae;Perithemis;Brasil;MA;Timon;-34.9333;-8.0166;23803
Perithemis lais;Libellulidae;Perithemis;Brasil;PA;Itaituba;-55.983;-4.276;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;PA;Santarém;-54.333;-2.9;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;SP;Pirassununga;-47.424;-21.997;1174
Perithemis lais;Libellulidae;Perithemis;Brasil;MG;Marliéria;-42.602;-19.777;11015
Perithemis lais;Libellulidae;Perithemis;Brasil;AM;Moura;-61.86;-1.61;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;PA;Belém;-48.504;-1.44;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;MT;Salobra;-56.366;-20.233;1739
Perithemis lais;Libellulidae;Perithemis;Brasil;MT;Salobra;-56.366;-20.233;1739
Perithemis lais;Libellulidae;Perithemis;Brasil;MS;Miranda;-56.5;-20.1;1739
Perithemis lais;Libellulidae;Perithemis;Brasil;SP;Teodoro Sampaio;-52.175;-22.661;14375
Perithemis lais;Libellulidae;Perithemis;Brasil;SP;Ilha Seca;-51.508;-20.646;15473
Perithemis lais;Libellulidae;Perithemis;Brasil;SP;Teodoro Sampaio;-52.175;-22.661;15473
Perithemis lais;Libellulidae;Perithemis;Brasil;PA;Belém;-48.504;-1.44;13665
Perithemis lais;Libellulidae;Perithemis;Brasil;SP;Pirassununga;-47.424;-21.997;15473
Perithemis lais;Libellulidae;Perithemis;Brasil;SP;Ubatuba;-45.11;-23.433;15473
Perithemis lais;Libellulidae;Perithemis;Brasil;SP;Luis Antônio;-47.8;-21.583;17548
Perithemis lais;Libellulidae;Perithemis;Brasil;PE;Recife;-34.9;-8.053;19487
Perithemis lais;Libellulidae;Perithemis;Brasil;RR;Ilha de Maracá;-61.666;3.416;10285
Perithemis lais;Libellulidae;Perithemis;Brasil;SP;Promissão;-49.857;-21.535;15473
Perithemis lais;Libellulidae;Perithemis;Brasil;MG;Governador Valadares;-41.949;-18.851;14375
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Agudos;-49.038;-22.55;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Maricá;-42.833;-22.933;14493
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Lagoa Santa;-44.716;-19.641;14856
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Marica;-42.775;-22.875;19470
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Luis Antônio;-47.8;-21.583;17548
Perithemis mooma;Libellulidae;Perithemis;Brasil;RS;Santa Maria;-53.806;-29.684;16706
Perithemis mooma;Libellulidae;Perithemis;Brasil;RS;Santa Maria;-53.806;-29.684;16706
Perithemis mooma;Libellulidae;Perithemis;Brasil;RS;Santa Maria;-53.806;-29.684;16706
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Itapetininga;-48.175;-23.605;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Taubaté;-45.608;-23.113;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Maricá;-42.833;-22.933;2216
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Ribeirão Pires;-46.444;-23.852;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Botucatu;-48.445;-22.885;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Rio Claro;-47.527;-22.406;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Pirassununga;-47.424;-21.997;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;RS;Santa Maria;-53.806;-29.684;16706
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;São Sebastião;-45.527;-23.822;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;PE;Recife;-34.9;-8.053;19487
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Viçosa;-42.8833;-20.7797;16047
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Lagoa Santa;-43.941;-19.534;17261
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Marliéria;-42.632;-19.753;13685
Perithemis mooma;Libellulidae;Perithemis;Brasil;RS;Santa Maria;-53.806;-29.684;14375
Perithemis mooma;Libellulidae;Perithemis;Brasil;RS;Jaguarão;-53.375;-32.566;14375
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Promissão;-49.857;-21.535;15473
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Valença;-43.7013;-22.2419;24174
Perithemis mooma;Libellulidae;Perithemis;Brasil;RS;Jaguarão;-53.375;-32.566;14375
Perithemis mooma;Libellulidae;Perithemis;Brasil;MS;Bodoquena;-56.7769;-20.7058;23646
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;;-43.7;-22.966;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;MS;Bodoquena;-56.7527;-20.6947;23646
Perithemis mooma;Libellulidae;Perithemis;Brasil;MS;Porto Murtinho;-56.9268;-21.0528;23646
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Itaúna;-44.5756;-20.0737;23640
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Divinópolis;-44.8893;-20.1379;23640
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Pirassununga;-47.424;-21.997;1174
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Rio Claro;-47.527;-22.406;1174
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Bom Jesus de Itabopoana;-41.679;-21.133;13655
Perithemis mooma;Libellulidae;Perithemis;Brasil;MS;;-52.783;-19.1883;21696
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Valença;-43.7013;-22.2419;21739
Perithemis mooma;Libellulidae;Perithemis;Brasil;SC;Blumenau;-49.066;-26.919;13665
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Bom Jesus de Itabopoana;-41.679;-21.133;13665
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;13665
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Belo Horizonte;-43.938;-19.92;13665
Perithemis mooma;Libellulidae;Perithemis;Brasil;SC;Blumenau;-49.066;-26.919;13655
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;13655
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Belo Horizonte;-43.938;-19.92;13655
Perithemis mooma;Libellulidae;Perithemis;Brasil;RO;Vila Murtinho;-65.366;-10.4;13665
Perithemis mooma;Libellulidae;Perithemis;Brasil;RO;Abunã;-65.365;-9.7;13665
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Marambaia;-43.9761;-23.0608;20805
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.7;-22.966;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Anchieta;-43.4058;-22.8269;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.7;-22.966;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Rio de Janeiro;-43.7;-22.966;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Paciência;-41.75;-22.066;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;SP;Ilha Seca;-51.508;-20.646;1739
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Restinga de Mauá;-43.1636;-22.7013;1151
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;1155
Perithemis mooma;Libellulidae;Perithemis;Brasil;MT;Salobra;-56.366;-20.233;1739
Perithemis mooma;Libellulidae;Perithemis;Brasil;MT;Salobra;-56.366;-20.233;1739
Perithemis mooma;Libellulidae;Perithemis;Brasil;MT;Salobra;-56.366;-20.233;1739
Perithemis mooma;Libellulidae;Perithemis;Brasil;MS;Miranda;-56.5;-20.1;1739
Perithemis mooma;Libellulidae;Perithemis;Brasil;MG;Belo Horizonte;-43.938;-19.92;14375
Perithemis mooma;Libellulidae;Perithemis;Brasil;RJ;;-43.7;-22.966;1151
Perithemis thais;Libellulidae;Perithemis;Brasil;ES;Santa Cruz;-40.15;-19.966;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;ES;Santa Cruz;-40.15;-19.966;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;AP;Serra do Navio;-52.002;0.895;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;PA;Santarém;-54.7;-2.566;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;PA;Belém;-48.504;-1.44;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RO;Porto Velho;-63.903;-8.761;13665
Perithemis thais;Libellulidae;Perithemis;Brasil;RO;Vila Murtinho;-65.366;-10.4;13665
Perithemis thais;Libellulidae;Perithemis;Brasil;ES;Conceição da Barra;-39.78;-18.593;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;MS;Bodoquena;-56.7527;-20.6947;23646
Perithemis thais;Libellulidae;Perithemis;Brasil;AM;Benjamin constant;-69.9;-4.5;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;ES;Conceição da Barra;-39.78;-18.593;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Angra dos Reis;-44.3;-22.966;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Angra dos Reis;-44.3;-22.966;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;SP;Ilha Seca;-51.508;-20.646;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;AM;Tabatinga;-69.921;-4.2393;13665
Perithemis thais;Libellulidae;Perithemis;Brasil;MS;Corumbá;-57.04;-19.532;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;PA;Itaituba;-55.983;-4.276;13665
Perithemis thais;Libellulidae;Perithemis;Brasil;PA;;-48.4833;-1.44;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;ES;Santa Cruz;-40.15;-19.966;14375
Perithemis thais;Libellulidae;Perithemis;Brasil;AM;Benjamin constant;-69.9;-4.5;14375
Perithemis thais;Libellulidae;Perithemis;Brasil;AM;Benjamin constant;-69.9;-4.5;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;PA;Belém;-48.504;-1.44;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;PA;Santarém;-54.7;-2.566;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;AP;Serra do Navio;-52.002;0.895;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;ES;Santa Cruz;-40.15;-19.966;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;ES;Conceição da Barra;-39.78;-18.593;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Angra dos Reis;-44.3;-22.966;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;SP;Ilha Seca;-51.508;-20.646;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;MS;Corumbá;-57.04;-19.532;17201
Perithemis thais;Libellulidae;Perithemis;Brasil;SP;Ilha Seca;-51.508;-20.646;15473
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;14375
Perithemis thais;Libellulidae;Perithemis;Brasil;SP;Pirassununga;-47.424;-21.997;15473
Perithemis thais;Libellulidae;Perithemis;Brasil;RJ;Tinguá;-44;-22.573;1155
Perithemis thais;Libellulidae;Perithemis;Brasil;PA;Belém;-48.504;-1.44;13665
Perithemis thais;Libellulidae;Perithemis;Brasil;PA;Prata;-47.5951;-1.3048;13665
Perithemis thais;Libellulidae;Perithemis;Brasil;ES;Conceição da Barra;-39.85;-18.266;17201
Planiplax arachne;Libellulidae;Planiplax;Brasil;MG;Marliéria;-42.602;-19.777;11015
Planiplax erythropyga;Libellulidae;Planiplax;Argentina;ARG;Entre Rios;-60.7;-25.3;20750
Planiplax erythropyga;Libellulidae;Planiplax;Uruguai;URU;Itapebí;-57.5401;-31.3676;23965
Planiplax erythropyga;Libellulidae;Planiplax;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Planiplax machadoi;Libellulidae;Planiplax;Brasil;MG;Lagoa Santa;-43.889;-19.627;3119
Planiplax machadoi;Libellulidae;Planiplax;Brasil;MG;Lagoa Santa;-43.889;-19.627;3119
Planiplax machadoi;Libellulidae;Planiplax;Brasil;SP;Luis Antônio;-47.8;-21.583;17548
Planiplax machadoi;Libellulidae;Planiplax;Brasil;SP;Luis Antônio;-47.8;-21.583;17548
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MS;;-52.8741;-19.0494;21696
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MS;;-51.0516;-19.2841;21696
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MS;;-51.0516;-19.2841;21696
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MS;;-51.0516;-19.2841;21696
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MS;;-51.8961;-19.5702;21696
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MS;;-52.8927;-18.6652;21696
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;RJ;Valença;-43.7013;-22.2419;24174
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;RJ;Valença;-43.7013;-22.2419;21739
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;PE;Recife;-34.9;-8.053;19487
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MG;Marliéria;-42.602;-19.777;11015
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MS;;-52.8741;-19.0494;21696
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;MS;Corumbá;-57.04;-19.532;13783
Planiplax phoenicura;Libellulidae;Planiplax;Brasil;SP;São José dos Campos;-45.891;-23.252;15473
Rhodopygia cardinalis;Libellulidae;Rhodopygia;Brasil;AC;Senador Guiomard;-67.6167;-10.067;25618
Rhodopygia cardinalis;Libellulidae;Rhodopygia;Brasil;RO;Porto Velho;-63.903;-8.761;22665
Rhodopygia cardinalis;Libellulidae;Rhodopygia;Brasil;AC;Senador Guiomard;-67.6167;-10.067;25618
Rhodopygia cardinalis;Libellulidae;Rhodopygia;Brasil;RR;Ilha de Maracá;-61.666;3.416;10285
Rhodopygia cardinalis;Libellulidae;Rhodopygia;Brasil;MT;;-55.616;-12.516;6653
Rhodopygia cardinalis;Libellulidae;Rhodopygia;Brasil;MT;;-55.616;-12.516;14899
Rhodopygia geijskesi;Libellulidae;Rhodopygia;Brasil;RR;Ilha de Maracá;-61.666;3.416;10285
Rhodopygia hollandi;Libellulidae;Rhodopygia;Brasil;MT;Cachoeira;-51.15;-19.395;6653
Rhodopygia hollandi;Libellulidae;Rhodopygia;Brasil;SP;Pirassununga;-47.424;-21.997;15473
Rhodopygia hollandi;Libellulidae;Rhodopygia;Brasil;MT;Cuiabá;-56;-15.5;6653
Rhodopygia hollandi;Libellulidae;Rhodopygia;Brasil;MT;Chapada;-55.749;-15.46;6653
Rhodopygia hollandi;Libellulidae;Rhodopygia;Brasil;MT;Diamantino;-57.5;-14.5;6653
Rhodopygia hollandi;Libellulidae;Rhodopygia;Brasil;MG;Marliéria;-42.602;-19.777;11015
Rhodopygia hollandi;Libellulidae;Rhodopygia;Brasil;MT;;-55.616;-12.516;14899
Rhodopygia hollandi;Libellulidae;Rhodopygia;Brasil;MG;Lagoa Santa;-43.889;-19.627;11015
Sympetrum roraimae;Libellulidae;Sympetrum;Brasil;RR;;-60.21;5.14;13310
Tauriphila argo;Libellulidae;Tauriphila;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;14493
Tauriphila argo;Libellulidae;Tauriphila;Brasil;RJ;Marambaia;-43.5833;-23.0333;20805
Tauriphila argo;Libellulidae;Tauriphila;Brasil;RJ;Valença;-43.7013;-22.2419;24174
Tauriphila argo;Libellulidae;Tauriphila;Brasil;SP;Areias;-44.75;-22.566;11316
Tauriphila argo;Libellulidae;Tauriphila;Brasil;RJ;Valença;-43.7013;-22.2419;21739
Tauriphila argo;Libellulidae;Tauriphila;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Tauriphila argo;Libellulidae;Tauriphila;Brasil;SP;Luis Antônio;-47.8;-21.583;17548
Tauriphila argo;Libellulidae;Tauriphila;Brasil;SP;Promissão;-49.857;-21.535;15473
Tauriphila argo;Libellulidae;Tauriphila;Brasil;SP;Pirassununga;-47.424;-21.997;15473
Tauriphila argo;Libellulidae;Tauriphila;Brasil;MG;Lagoa Santa;-43.889;-19.627;11015
Tauriphila argo;Libellulidae;Tauriphila;Brasil;MG;Marliéria;-42.602;-19.777;11015
Tauriphila argo;Libellulidae;Tauriphila;Brasil;MS;Bodoquena;-56.715;-20.538;1739
Tauriphila argo;Libellulidae;Tauriphila;Brasil;SP;Ubatuba;-45.11;-23.433;15473
Tauriphila argo;Libellulidae;Tauriphila;Brasil;RJ;Ilha da Marambaia;-43.966;-23.066;14493
Tauriphila australis;Libellulidae;Tauriphila;Brasil;MT;Urucum;-57.6333;-19.15;6653
Tauriphila australis;Libellulidae;Tauriphila;Brasil;MS;Bodoquena;-56.7769;-20.7058;23646
Tauriphila xiphea;Libellulidae;Tauriphila;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;14493
Tauriphila xiphea;Libellulidae;Tauriphila;Brasil;MG;Viçosa;-42.8833;-20.7797;16047
Tauriphila xiphea;Libellulidae;Tauriphila;Brasil;RJ;Marambaia;-43.9761;-23.0608;20805
Tauriphila xiphea;Libellulidae;Tauriphila;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Tholymis citrina;Libellulidae;Tholymis;Brasil;AC;Cruzeiro do Sul;-72.766;-7.516;1174
Tholymis citrina;Libellulidae;Tholymis;Brasil;RR;Ilha de Maracá;-61.666;3.416;10285
Tholymis citrina;Libellulidae;Tholymis;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
